_id,gid,genre,Q,A,hard
11004,41,冷戦時代,1962年にソ連がキューバにミサイル基地を建設することによっておこった核戦争の危機を何というか?,キューバ危機,
11005,41,冷戦時代,1947年、米国のトルーマン政権が軍事援助を与えた２つの国はどこ?,ギリシア、トルコ,
11009,41,冷戦時代,キューバ危機のときのアメリカ大統領で、翌年に暗殺されたのは誰?,ケネディ,
11011,41,冷戦時代,1950年に東ドイツとポーランドが結んだ、オーデル・ナイセ線を両国の国境として承認する条約は?,ゲルリッツ条約,難
11012,41,冷戦時代,ベトナム民主共和国に対抗して1946年にフランスがベトナムに建国した国は? ,コーチシナ共和国 ,難
11013,41,冷戦時代,1947年にマーシャル・プランに対抗して、ソ連・東欧諸国が各国の共産党の情報交換機関として結成したのは何か?,コミンフォルム,
11014,41,冷戦時代,1949年にマーシャル・プランに対抗して東欧6カ国が創設して結束の強化をしたのは何か？,コメコン（COMECON：経済相互援助会議）,
11017,41,冷戦時代,国際連合憲章草案が正式に採択され国際連合が発足したのは1945年4月に開かれたなんという会議か?,サンフランシスコ会議,
11019,41,冷戦時代,朝鮮戦争中の1951年、日本が米国など西側諸国と講和した条約は何か?,サンフランシスコ平和条約,
11023,41,冷戦時代,イギリスの元首相チャーチルの演説の言葉で「鉄のカーテンはどこからトリエステまでを覆っている」と述べている?,シュテッティン,難
11027,41,冷戦時代,ホー・チ・ミンの独立宣言を認めないフランスとの間でおこったインドシナ戦争の休戦協定でフランスは撤退し、北緯17度を軍事境界線とすることを定めたものは何か?,ジュネーブ休戦協定,
11028,41,冷戦時代,1968年に「プラハの春」が起きた時のチェコスロバキア大統領は誰?,スヴォボダ,
11031,41,冷戦時代,インドネシア共和国が1945年に独立宣言した時の指導者は誰か?,スカルノ,
11032,41,冷戦時代,1956年にフルシチョフ第一書記がソ連共産党第20回大会で行ったことは何か?,スターリン批判,
11033,41,冷戦時代,1947年にアメリカで制定された労働関係法の通称は? ,タフト・ハートレー法 ,
11035,41,冷戦時代,国際連合憲章が作成されたのは1944年の何という会議か?,ダンバートン・オークス会議,難
11036,41,冷戦時代,1948年、共産党のクーデタで親米派が一掃された東欧の国はどこ?,チェコスロヴァキア,
11037,41,冷戦時代,「東欧の異端児」と呼ばれたルーマニア初代大統領は誰?,チャウシェスク,
11038,41,冷戦時代,国際連合の初代事務総長を務めたノルウェー人は?,トリグブ・リー,
11039,41,冷戦時代,1947年にギリシア・トルコの共産主義化阻止のためにアメリカのトルーマン大統領がが宣言したのは何か?,トルーマン・ドクトリン,
11040,41,冷戦時代,1958年のハンガリー動乱の際に首相に就任して民主化政策を打ち出すも、ソ連軍に拘束され処刑されてしまったのは？,ナジ・イムレ,
11042,41,冷戦時代,1954年、西ドイツの再軍備とＮＡＴＯ加盟を認めた協定は何か?,パリ協定,
11043,41,冷戦時代,「ソ連以外で東ドイツを国家承認した国と国交を断絶する」というかつての西ドイツの外交政策は？,ハルシュタイン原則,難
11045,41,冷戦時代,1968年の革命「プラハの春」で失脚したドプチェクに代わりチェコスロバキア共産党第一書記に就任した後の大統領は?,フサーク,難
11046,41,冷戦時代,1948年、英・仏・ベネルクス３国が調印、ＮＡＴＯに発展した条約は何か?,ブリュッセル条約,
11047,41,冷戦時代,1958年にソ連の首相となり、平和共存外交を推進したのは誰か?,フルシチョフ,
11050,41,冷戦時代,1948年にドイツ西側の通貨改革に反対し、ソ連が実施したことは何か?,ベルリン封鎖,
11051,41,冷戦時代,フランス領インドシナで、ベトナム独立同盟を組織し、ベトナム民主共和国の成立を宣言したのは誰か?,ホー・チ・ミン,
11052,41,冷戦時代,1956年に反ソビエト連邦の暴動が起きたポーランド西部の都市はどこ?,ボズナニ,
11054,41,冷戦時代,1947年にアメリカがヨーロッパ諸国への経済援助の意向を示したものをなんというか?,マーシャル・プラン,
11058,41,冷戦時代,朝鮮戦争において、国連軍を指揮したのは誰か?,マッカーサー,
11059,41,冷戦時代,戦後のアメリカで行われた共産主義者の追放運動のことを当時の共和党議員の名をとって何という?,マッカーシズム,
11060,41,冷戦時代,1953年のスターリンの死後ソビエト連邦の首相に就任した人物は? ,マレンコフ ,
11061,41,冷戦時代,ソ連共産党と対立し、コミンフォルムから除名されたのはどの国の共産党か。,ユーゴスラヴィア,
11062,41,冷戦時代,1967年にヨーロッパ石炭鉄鋼共同体とヨーロッパ経済共同体とヨーロッパ原子力共同体が統合されて生まれたのは何か?,ヨーロッパ共同体（EC）,
11063,41,冷戦時代,原子爆弾の開発のため1942年にニューメキシコ州に設立されたの研究所は? ,ロスアラモス研究所 ,
11064,41,冷戦時代,1955年にソ連と東欧八カ国が北大西洋条約機構に対抗して結成したのは何か?,ワルシャワ条約機構,
11067,41,冷戦時代,国際連合の常任理事国が持つ強力な権限は何か?,拒否権,
11071,41,冷戦時代,北朝鮮で朝鮮民主主義人民共和国が成立した時の首相は誰か?,金日成,
11072,41,冷戦時代,1949年に成立した中華人民共和国の初代首相は誰か?,周恩来,
11074,41,冷戦時代,1948年におこったチェコスロヴァキアのクーデタを契機に、西欧五カ国で結ばれた条約は何か？,西ヨーロッパ連合条約,
11075,41,冷戦時代,核ミサイルの数の制限をめぐり、1972年に合意した米ソ間の交渉は何か?,戦略兵器制限交渉（ＳＡＬＴ）,
11076,41,冷戦時代,1949年、国共内戦に敗れた蒋介石の中国国民党は、どこへ逃れたか。,台湾,
11077,41,冷戦時代,1950年に中国とソ連の間に結ばれた条約で日本を仮想敵国とし、社会主義陣営に属することを明らかにした条約は何か?,中ソ友好同盟相互援助条約,
11078,41,冷戦時代,1950年におきた朝鮮戦争で朝鮮民主主義人民共和国を支援したのはどこの国か?,中華人民共和国,
11079,41,冷戦時代,1950年勃発の朝鮮戦争で、北朝鮮を支援したのはどの国のどういう軍隊か?,中国の義勇軍,
11080,41,冷戦時代,サンフランシスコ平和条約と同時に結ばれ、日本が米軍の日本駐留を認めた条約は何か?,日米安保条約,
11082,41,冷戦時代,北緯38度線にある、1953年7月に朝鮮戦争の休戦会談が行われた場所は○○○? ,板門店,
11085,41,冷戦時代,第二次大戦後のアメリカが旧ソ連などの共産主義勢力に対してとった一連の政策を何という?,封じ込め政策,
11088,41,冷戦時代,敗戦国ドイツを分割占領した４か国をすべて答えよ。,米・英・仏・ソ,
11090,41,冷戦時代,安全保障理事会の常任理事国として拒否権を持った５大国をすべて答えよ。,米・英・仏・ソ・中,
11094,41,冷戦時代,1953年、ソ連が仲介した朝鮮休戦協定で決まった南北の境界線はどこ?,北緯３８度線,
11095,41,冷戦時代,冷戦を反映して、1949年にヨーロッパ西側12カ国によって結成された軍事同盟をなんというか?,北大西洋条約機構（NATO）,
11096,41,冷戦時代,1949年に成立した中華人民共和国の初代国家主席は誰か?,毛沢東,
11098,41,冷戦時代,南朝鮮で大韓民国が成立した際の大統領は誰か?,李承晩,
11101,42,第二次大戦後の世界,1979年、イラクの大統領となり、翌年イランに侵攻したのは誰?,(サダム・)フセイン,
11103,42,第二次大戦後の世界,第４次中東戦争のとき、OAPECの石油戦略で何が引き起こされた?,(第１次)石油危機,
11105,42,第二次大戦後の世界,中華人民共和国が国連の常任理事国になったのは何年か?,1971年,
11106,42,第二次大戦後の世界,67年、東南アジア５か国が結成し、のち10か国に拡大した組織は何か?,ASEAN,
11107,42,第二次大戦後の世界,1960年にイギリスなどが結成した「ヨーロッパ自由貿易連合」をアルファベット４文字で略して何という？,ＥＦＴＡ,
11108,42,第二次大戦後の世界,GATTにかわり自由貿易の促進を目指して1995年に創設された機関は何か?,WTO,
11110,42,第二次大戦後の世界,1955年、ジュネーヴ４巨頭会談に出席したアメリカ大統領は誰?,アイゼンハウアー,
11115,42,第二次大戦後の世界,1979年、ソ連軍が侵攻した中央アジアの国はどこ?,アフガニスタン,
11116,42,第二次大戦後の世界,2004年に公職を離れたパキスタンの「核開発の父」は? ,アブドル・カディル・カーン ,難
11117,42,第二次大戦後の世界,1963年にエチオピアで開かれたアフリカ諸国首脳会議で、アフリカ諸国の連帯と植民地主義の克服を目指して結成されたのは何か?,アフリカ統一機構,
11118,42,第二次大戦後の世界,PLOの議長となり、イスラエルに対する武力闘争を指導したのは誰?,アラファト,
11120,42,第二次大戦後の世界,1989年のルーマニア革命の翌年に行われた同国初の国民投票による大統領選挙で当選した政治家は?,イオン・イリエスク,
11121,42,第二次大戦後の世界,1980年代末から続いている、イスラエル占領地におけるパレスチナ人の抵抗運動を何という?,インティファーダ,
11122,42,第二次大戦後の世界,ヴェトナム民主共和国のフランスに対する独立戦争を何という?,インドシナ戦争,
11123,42,第二次大戦後の世界,アメリカのニクソン大統領が自認するきっかけになった事件は何か?,ウォーターゲート事件,
11125,42,第二次大戦後の世界,ケネディ大統領暗殺事件の真相究明を目的に作られた委員会を、当時のアメリカ最高裁長官の名をとって何という?,ウォーレン委員会,
11126,42,第二次大戦後の世界,1991年にソ連を解体、独立国家共同体を組織したロシア大統領は誰?,エリツィン,
11127,42,第二次大戦後の世界,1957年にガーナが初めての独立を勝ち取った黒人共和国として独立した時の大統領は誰か?,エンクルマ,
11129,42,第二次大戦後の世界,1973年におきた第4次中東戦争が原因で起きた世界的な経済混乱は何か?,オイルショック,
11130,42,第二次大戦後の世界,1954年６月27日に世界初の原子力発電所が運転を開始したモスクワ近郊の地名は？,オブニンスク,難
11131,42,第二次大戦後の世界,1979年、米中の国交を回復した米国大統領は誰?,カーター,
11133,42,第二次大戦後の世界,インドとパキスタンはどこの帰属をめぐって対立しているか?,カシミール地方,
11134,42,第二次大戦後の世界,1959年にキューバで、親米的なバティス政権を倒したのは誰か?,カストロ,
11135,42,第二次大戦後の世界,1989年11月に起こったいわゆる「ビロード革命」後にチェコスロバキア大統領を辞任したのは誰？,グスターフ・フサーク,
11136,42,第二次大戦後の世界,1991年に誕生したフランス初の女性首相は?,クレッソン,
11139,42,第二次大戦後の世界,1961年にアメリカ大統領に就任し、ニューフロンティア政策を掲げたのは誰か?,ケネディ,
11140,42,第二次大戦後の世界,1982年に西ドイツの首相に就任し、東西ドイツ統一後の1998年まで長期政権を築いたのは？,コール,
11143,42,第二次大戦後の世界,ソビエト連邦における最初で最後の大統領は誰?,ゴルバチョフ,
11144,42,第二次大戦後の世界,経済再建（ペレストロイカ）と冷戦終結を推進したソ連の指導者は誰?,ゴルバチョフ,
11149,42,第二次大戦後の世界,1979年、イスラエルを承認し、のち暗殺されたエジプト大統領は誰?,サダト,
11150,42,第二次大戦後の世界,先進国では1国で対応できないような問題が発生するようになったため1975年から政治課題や経済政策の相互協力と調整を協議するために毎年開かれる会議は何か?,サミット,
11151,42,第二次大戦後の世界,2006年から2012年にかけて第五共和政下のフランスで第６第大統領を務めた政治家は？,サルコジ,
11152,42,第二次大戦後の世界,2002年から2004年にかけてポルトガルの首相も務めた政治家で2004年から欧州委員会委員長を務める人物は？,ジョゼ・バローゾ,
11153,42,第二次大戦後の世界,1965年、ヴェトナム戦争に介入したアメリカ大統領は誰?,ジョンソン,
11155,42,第二次大戦後の世界,世界初の女性首相はスリランカの誰? ,シリマボ・バンダラナイケ ,難
11157,42,第二次大戦後の世界,1965年にマレーシアから分離独立した国は?,シンガポール,
11160,42,第二次大戦後の世界,1952年のエジプト革命後しばらくして大統領の地位についたナセルがアスワン・ハイダムの建設資金を得るためにした宣言は何か?,スエズ運河国有化,
11161,42,第二次大戦後の世界,エジプトのスエズ運河国有化宣言に対しイスラエル・イギリス・フランスが軍事行動を起こしておきた戦争をなんというか?,スエズ戦争,
11162,42,第二次大戦後の世界,インドネシアでスカルノ大統領が失脚後に大統領となり工業化や近代化を推進した人物は誰か?,スハルト,
11164,42,第二次大戦後の世界,ベトナム戦争中の1968年3月16日、アメリカ軍兵士が南ベトナム・クアンガイ省で非武装のベトナム民間人を虐殺した事件は? ,ソンミ村虐殺事件,
11165,42,第二次大戦後の世界,インドに亡命し、中印対立を引き起こしたチベットの指導者は誰?,ダライ・ラマ,
11166,42,第二次大戦後の世界,1986年に爆発事故を起こした旧ソ連の原子力発電所は?,チェルノブイリ原子力発電所,
11167,42,第二次大戦後の世界,1960年代末から70年代末にかけてアメリカ・ソ連間の緊張がゆるんだことを指す言葉は?,デタント,
11170,42,第二次大戦後の世界,1986年からベトナムではじめられた緩やかな市場経済をおこなう経済政策をなんというか?,ドイモイ,
11171,42,第二次大戦後の世界,エジプト革命を指導、1956年スエズ運河の国有化を宣言したのは誰?,ナセル,
11174,42,第二次大戦後の世界,1971年にドルと金の兌換停止を発表したアメリカ大統領は誰か?,ニクソン,
11175,42,第二次大戦後の世界,1972年に中華人民共和国との関係改善を目指し訪中し、後にウォーターゲート事件で失脚したアメリカ大統領は誰か?,ニクソン,
11176,42,第二次大戦後の世界,1973年にヴェトナムから撤兵したアメリカ大統領は誰?,ニクソン,
11178,42,第二次大戦後の世界,国際連合本部がおかれているアメリカの都市はどこ?,ニューヨーク,
11180,42,第二次大戦後の世界,インド連邦の初代首相は誰か?,ネルー,
11182,42,第二次大戦後の世界,アパルトヘイト反対闘争を続けた、南アフリカ初の黒人大統領は誰?,ネルソン・マンデラ,
11184,42,第二次大戦後の世界,ラッセルとアインシュタインの提唱で1957年に開かれた核兵器実験の禁止と核兵器廃絶を求めた科学者の会議は何か？,パグウォッシュ会議,難
11185,42,第二次大戦後の世界,モサデグを逮捕して独裁権を握ったイラン最後の国王は誰?,パフレヴィー２世,
11187,42,第二次大戦後の世界,ヴェトナム戦争後の1973年、米軍の撤退を定めた和平協定は何か?,パリ和平協定,
11189,42,第二次大戦後の世界,パレスティナ分割案に反発するアラブ諸国とイスラエルとの最初の戦争を何という?,パレスティナ戦争,
11190,42,第二次大戦後の世界,ユダヤ人国家イスラエルの建国を認めた1947年の国連決議案は何か?,パレスティナ分割案,
11192,42,第二次大戦後の世界,1956年、自由化を求める運動がソ連軍に弾圧された東欧の国はどこ?,ハンガリー,
11195,42,第二次大戦後の世界,インドの支援を受け、パキスタンから独立した国は何か?,バングラデシュ,
11199,42,第二次大戦後の世界,1955年に平和十原則を採択した会議を何というか?,バンドン会議,
11200,42,第二次大戦後の世界,1989年11月に起こったチェコスロバキアにおける民主化の革命のことを何という？,ビロード革命,
11201,42,第二次大戦後の世界,1993年に武力衝突を伴わずにチェコとスロバキアが分離したことを何という?,ビロード離婚,
11202,42,第二次大戦後の世界,第1回サミットに参加したアメリカ大統領は? ,フォード ,
11203,42,第二次大戦後の世界,1989年12月、マルタ島での米ソ首脳会議で冷戦の終結が確認されたが、その時の米ソそれぞれの首脳の名は?,ブッシュ、ゴルバチョフ,
11205,42,第二次大戦後の世界,1985年の先進五カ国蔵相会議において、アメリカの貿易赤字是正のためドル高の修正を合意したことを、ニューヨークにあるホテルの名前から何合意という?,プラザ合意,
11207,42,第二次大戦後の世界,チェコスロヴァキアでドプチェクの自由化推進と、そのことに対し1968年にソ連が軍事介入した事件をなんというか?,プラハの春,
11208,42,第二次大戦後の世界,1956年にスターリン批判を行ったソ連の指導者は誰?,フルシチョフ,
11209,42,第二次大戦後の世界,ソ連でフルシチョフ解任後に第一書記の座についた人物は誰か?,ブレジネフ,
11211,42,第二次大戦後の世界,1968年、チェコ自由化をワルシャワ条約軍で弾圧したソ連の指導者は誰?,ブレジネフ,
11212,42,第二次大戦後の世界,1973年にアメリカがベトナムから完全撤退を約束した協定をなんというか？,ベトナム和平協定,
11214,42,第二次大戦後の世界,1989年に開放された、東西ドイツの往来を遮断するために1961年に東独が建築したものは何か?,ベルリンの壁,
11216,42,第二次大戦後の世界,ソ連のゴルバチョフ書記長が打ち出した政治や社会体制の全面的見直しする改革運動をなんというか?,ペレストロイカ,
11220,42,第二次大戦後の世界,1979年のイラン革命で実権を握ったイスラム教シーア派の指導者は誰か?,ホメイニ,
11223,42,第二次大戦後の世界,カンボジアでシハヌークを追放したあとの政府と対立し内戦をおこなった赤色クメールの指導者は誰か？,ポル・ポト,
11224,42,第二次大戦後の世界,カンボジアに1976年に成立し、極端な社会主義政策を行い大量の虐殺者を出したのは何政権か?,ポル・ポト政権,
11225,42,第二次大戦後の世界,1992年に結ばれた欧州連合の創設を定めた条約をなんというか?,マーストリヒト条約,
11226,42,第二次大戦後の世界,ソ連のゴルバチョフとアメリカのブッシュ大統領が、冷戦終結で合意した会談は何か?,マルタ会談,
11228,42,第二次大戦後の世界,アングロ・イラニアン石油の国有化を宣言したイランの首相は誰?,モサデグ,
11229,42,第二次大戦後の世界,第３次中東戦争のイスラエル占領地は、シナイ半島・ガザ・ゴラン高原とどこ?,ヨルダン川西岸,
11230,42,第二次大戦後の世界,ソ連のアフガニスタン侵攻に対抗して、大規模な軍拡に乗り出したアメリカ大統領は誰?,レーガン,
11231,42,第二次大戦後の世界,1980年にポーランドの独立自主管理労働組合「連帯」の初代議長となった、後のポーランド大統領は?,レフ・ワレサ,
11232,42,第二次大戦後の世界,国際連合の最高機関で、侵略国に対する武力制裁権を持つ機関は何か?,安全保障理事会,
11234,42,第二次大戦後の世界,1968年に62カ国が調印した核兵器保有を5カ国に限定する条約をなんというか?,核拡散防止条約,
11235,42,第二次大戦後の世界,アメリカのジョンソン大統領が黒人差別撤廃を目的として成立させた法は何か?,公民権法,
11236,42,第二次大戦後の世界,1997年にイギリスから中国に返還されたのはどこか?,香港,
11237,42,第二次大戦後の世界,ブレトン・ウッズ会議で設立が決まった経済機関は、世界銀行と何か?,国際通貨基金（ＩＭＦ）,
11238,42,第二次大戦後の世界,1971年、中華人民共和国は、台湾に代わって何を認められたか。,国連代表権,
11240,42,第二次大戦後の世界,中国では大躍進政策の一環として農業が集団化されたが、その農村共同体を何という?,人民公社,
11244,42,第二次大戦後の世界,中ソ対立により、中国が自力で急速な工業化を目指した政策は何か?,大躍進,
11248,42,第二次大戦後の世界,1967年、イスラエルが電撃作戦で広大な占領地を得た戦争は何か?,第３次中東戦争,
11250,42,第二次大戦後の世界,1987年にアメリカとソ連との間で結ばれたはじめて核兵器削減に同意した条約は何か?,中距離核戦力全廃条約,
11252,42,第二次大戦後の世界,1989年に中国で起こった民主化を要求する学生を政府が弾圧した事件を何というか?,天安門事件,
11253,42,第二次大戦後の世界,1972年、北京を訪問して日中の国交を回復した日本の首相は誰?,田中角栄,
11254,42,第二次大戦後の世界,1960年に結成された南ベトナムにできた親米政権に対しゲリラ戦を仕掛けた組織を何というか?,南ベトナム解放民族戦線,
11259,42,第二次大戦後の世界,1978年に日本と中国との国交正常化をはたして結ばれた条約は何か？,日中平和友好条約,
11260,42,第二次大戦後の世界,1961年にユーゴスラビアの呼びかけで25カ国参加し平和共存・民族解放の支援・植民地主義の打破を宣言した会議は何か?,非同盟諸国首脳会議,
11261,42,第二次大戦後の世界,1963年にアメリカ・イギリス・ソ連の間で結ばれた、地下以外の核実験を制限する条約は何か？,部分的核実験停止条約,
11262,42,第二次大戦後の世界,劉少奇や鄧小平らを修正主義者と批判して、毛沢東や林彪が行った紅衛兵の動員による党幹部や知識人の追放などをおこなった運動をなんというか?,文化大革命,
11266,42,第二次大戦後の世界,1954年に中国の周恩来首相とインドのネルー首相が会談して発表したのは何か?,平和五原則,
11267,42,第二次大戦後の世界,大韓民国で李承晩が失脚した後に、クーデタをおこし権力を握ったのは誰か?,朴正煕,
11268,42,第二次大戦後の世界,1965年、日韓基本条約を結び韓国を経済復興させた軍人大統領は誰?,朴正熙,
11270,42,第二次大戦後の世界,大躍進政策の失敗により、毛沢東に代わって中国の国家主席になったのは誰?,劉少奇,
11271,42,第二次大戦後の世界,1966年から始まった文化大革命において、追放された実権派の人物2名は誰か?,劉少奇、鄧小平,
11272,42,第二次大戦後の世界,1980年にポーランドでワレサを指導者として結成された自主管理労組を何というか?,連帯,
11273,42,第二次大戦後の世界,イラクがクウェートに侵攻、多国籍軍に敗北した1991年の戦争は何か?,湾岸戦争,
11274,42,第二次大戦後の世界,韓国を民主化、中ソと国交、南北朝鮮の国連加盟をした大統領は誰?,盧泰愚,
11276,42,第二次大戦後の世界,1981年に中国で指導者の立場に立ち社会主事市場経済の推進を行ったのは誰か?,鄧小平,
11277,24,18・19世紀初頭のヨーロッパ,1718年にオスマン帝国とオーストリアなどの間に結ばれた条約は? （オスマンがオーストリアに領土を割譲）,パッサロヴィッツ条約,難
11278,24,18・19世紀初頭のヨーロッパ,1739年に起こったイギリスとスペインの海上権争覇の戦争で、スペインに拿捕されて耳を切り落とされたという船長に由来する呼称を持つ戦争は?,ジェンキンスの耳の戦争,難
11279,24,18・19世紀初頭のヨーロッパ,1779年日に調印された、バイエルン継承戦争を終結させたオーストリアとプロイセン王国との間の条約は?,テッシェン条約,難
11280,24,18・19世紀初頭のヨーロッパ,1755年11月1日に発生してポルトガルに大被害をもたらしたリスボン地震がヨーロッパに与えた思想的な影響は?,神学が衰退し、啓蒙思想（理神論と崇高論）が広く認知された。,難
11281,24,18・19世紀初頭のヨーロッパ,1714年に、神聖ローマ皇帝カール6世とフランス王ルイ14世との間に結ばれたスペイン継承戦争の講和条約は?,ラシュタット条約,難
11282,24,18・19世紀初頭のヨーロッパ,七年戦争中の1758年に、プロイセン軍がオーストリア・ロシア連合軍に壊滅的な敗北を喫したにも関わらず、無防備のベルリンとフリードリヒ2世が助かった事態は、後に何と呼ばれた?,ブランデンブルクの奇跡,難
11283,24,18・19世紀初頭のヨーロッパ,18世紀前半、フランス王ルイ15世の若年期に宰相を務め、フランスに「回復の時代」をもたらした、聖職者でもある人物は?,フルーリー（アンドレ＝エルキュール・ド・フルーリー）,難
11284,24,18・19世紀初頭のヨーロッパ,大北方戦争中の1703年、ロシアのピョートル大帝によってフィンランド湾奥のクロンシュタットで編成された艦隊は?,バルチック艦隊（バルト海艦隊）,難
11285,24,18・19世紀初頭のヨーロッパ,1685年にフランス国王ルイ14世により署名された、ナントの勅令を破棄する法令は?,フォンテーヌブローの勅令,
11286,24,18・19世紀初頭のヨーロッパ,1707年連合法によりイングランド王国（ウェールズを含む）とスコットランド王国が合同し成立した王国は?,グレートブリテン王国,
11287,24,18・19世紀初頭のヨーロッパ,17世紀から18世紀のカトリック教会内で行われた、中国の伝統文化とキリスト教の関係についての一連の論争とは?,典礼論争,
11288,24,18・19世紀初頭のヨーロッパ,七年戦争を終結させたフベルトゥスブルク条約でその内容が再確認された、オーストリア継承戦争の講和条約は?,アーヘンの和約（第二次アーヘン和約）,
11289,35,19・20世紀の列強と欧州の情勢,20世紀初頭、「ドルを弾丸に代える」と称し、棍棒外交を改めた、共和党タフト政権の海外投資政策は何か?,ドル外交,難
11290,35,19・20世紀の列強と欧州の情勢,1829年にロシア帝国がオスマン帝国から編入した、セヴァストポリと並ぶ黒海沿岸の不凍港がある都市は?,ノヴォロシースク,難
11291,35,19・20世紀の列強と欧州の情勢,第一次エチオピア戦争中、エチオピア軍がイタリア軍に勝利し、列強による植民地化を阻止することができた1896年の戦いは?,アドワの戦い,難
11292,35,19・20世紀の列強と欧州の情勢,ハプスブルク家出身のメキシコ皇帝で、メキシコ出兵（フランス干渉戦争）で処刑された人物は?,マクシミリアン1世,難
11293,35,19・20世紀の列強と欧州の情勢,19世紀のギリシャ国王オソン1世によって唱えられた、別名「大ギリシャ主義」ともいう、ギリシア民族主義（民族統一主義）思想のことを何という?,メガリ・イデア,難
11294,35,19・20世紀の列強と欧州の情勢,ロシア黒海艦隊が立てこもる要塞をイギリス・フランス・トルコ連合軍が攻撃した、クリミア戦争最大の激戦は?,セヴァストポリの戦い,
11295,35,19・20世紀の列強と欧州の情勢,メキシコの政治家・軍人で、「西半球のナポレオン」と呼ばれたが米墨戦争で敗北してメキシコ割譲を招いた人物は?,サンタ・アナ（アントニオ・ロペス・デ・サンタ・アナ）,
11296,35,19・20世紀の列強と欧州の情勢,19～20世に、中央アジアの覇権を巡って列強諸国を巻き込んで行われた、大英帝国とロシア帝国の敵対関係と戦略的抗争を指して何と呼ぶ?,グレート・ゲーム,
11297,31,19世紀の欧米文化,ガリバルディのイタリア統一運動を支援した19世紀フランスの文学者は?,アレクサンドル・デュマ（大デュマ）,難
11298,34,アヘン戦争・日清戦争前後の中国,アヘン・茶貿易を行ない、怡和（いわ）洋行と称した英国の商社は何か?（のち、鉄道や繊維工業にも投資）,ジャーディン・マセソン商会,難
11299,34,アヘン戦争・日清戦争前後の中国,アヘン戦争時の外相、クリミア・アロー戦争時の首相として、英の市場拡大を推進した政治家は誰か?,パーマストン,難
11300,34,アヘン戦争・日清戦争前後の中国,太平天国の乱鎮圧のため、各省が徴収した内陸関税は何か?（商品流通を妨げたため、1928年に廃止された）,釐金（りきん）,難
11301,34,アヘン戦争・日清戦争前後の中国,イギリスの海軍士官で、アヘン戦争の戦端を開き香港を占領、1841年に香港の初代行政長官となった人物は?,チャールズ・エリオット,難
11302,34,アヘン戦争・日清戦争前後の中国,清朝末の改革主義者、民族主義者で著書『仁学』で知られ、康有為とともに戊戌変法を先導したが、戊戌政変で処刑された人物は?,譚嗣同,難
11303,34,アヘン戦争・日清戦争前後の中国,清の軍人で、黒旗軍を率いて越南（ベトナム）に進入したフランス軍を駆逐し、日清戦争でも活躍した人物は?,劉永福,難
11304,7,アメリカ大陸の文明,精巧な金細工や黒い陶器で知られる、850年頃から1470年頃まで存在したペルー北部の沿岸部の王国で、シカンを征服し、後にインカ帝国に滅ぼされた国は?,チムー王国,難
11305,27,アメリカ独立,アメリカ独立戦争でイギリス側について戦った、ニューヨーク州北部のオンタリオ湖南岸とカナダにまたがって保留地を領有する、6つのインディアン部族により構成される部族国家集団を何という?,イロコイ連邦,難
11306,27,アメリカ独立,ジェファソンが率い、南部の地主・開拓農民が支持し、民主党の起源となった反連邦派の自称は何か?,リパブリカン,難
11307,27,アメリカ独立,アメリカ独立戦争中の1775年に、13植民地側が創設した海兵隊を何と呼ぶか?,大陸海兵隊,難
11308,27,アメリカ独立,アメリカ独立戦争中に愛国者として活動し、レキシントン・コンコードの戦いの伝令「真夜中の騎行」で知られる、マサチューセッツ出身の銀細工師は誰?,ポール・リビア,難
11309,27,アメリカ独立,アメリカ合衆国建国の父の1人で、アメリカ合衆国の初代財務長官を務め、立憲主義の著名な思想家でもある人物は?,アレクサンダー・ハミルトン,
11310,27,アメリカ独立,七年戦争（フレンチ・インディアン戦争）で財政難に陥った英国が、1764年に植民地に課した税法は何か?,砂糖法,
11311,27,アメリカ独立,アメリカ独立戦争で革命側に反してイギリスを支持した植民地の住人を何と呼ぶか?,王党派（ロイヤリスト）,
11312,27,アメリカ独立,アメリカ独立戦争の中盤、1779年8月にアメリカ大陸軍の行ったサリバン遠征で行われた、独立戦争の中でも重要な転機になった戦いは?,ニュータウンの戦い（シェマングの戦い）,
11313,27,アメリカ独立,米仏同盟を結ぶきっかけともなった、1777年10月にイギリス軍がニューヨーク北部でゲーツ将軍指揮のアメリカ軍に包囲され降伏した戦闘は?,サラトガの戦い,
11314,27,アメリカ独立,"米仏連合軍がチャールズ・コーンウォリス率いるイギリス軍約7,000を包囲、降伏させた、アメリカ独立戦争を事実上終結させた1781年の戦闘は?",ヨークタウンの戦い,
11315,21,イギリス革命,イギリス名誉革命の反革命勢力の通称は?,ジャコバイト,難
11316,21,イギリス革命,1745年のジャコバイト蜂起の中心人物で、カロデンの戦いで破れて反乱が失敗に終わった人物は?,チャールズ・エドワード・ステュアート（チャールズ若僭王）,難
11317,12,イスラム世界の成立と発展,9～10世紀にアッバース朝支配下で現在のチュニジア地方を統治し、827年にシチリア島へ侵攻してシチリア首長国を建てた王朝は?,アグラブ朝,難
11318,12,イスラム世界の成立と発展,11世紀にガズナ朝のマフムード王に仕えて「インド誌」を完成させるとともに、コペルニクスの500年前に地球の自転を説いた イスラムの科学者は?,アブー・ライハーン・アル・ビールーニー,難
